time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance
13,32,380.75,8192,593,200.0,1900.8817138671875,0.0006553165,0.0,-2.129853105545044,0.3,-0.0033158829202875493,0.0003,3910,884.1925659179688,0.03912508487701416
14,33,423.3333333333333,8448,594,200.0,6109.517993164062,0.0009962441,0.0,-2.138993299007416,0.3,-0.00442193248309195,0.0003,3920,2845.61669921875,0.30095022916793823
14,34,434.6511627906977,8704,595,200.0,3279.1653442382812,0.00087367627,0.0,-2.0926327228546144,0.3,-0.001498254481703043,0.0003,3930,1591.6312255859375,0.38313615322113037
15,35,428.40909090909093,8960,596,200.0,2649.4376831054688,0.0015138232,0.0,-2.1193347811698913,0.3,-0.004600247647613287,0.0003,3940,1441.1304931640625,0.4315202236175537
15,36,415.6521739130435,9216,597,200.0,789.0106353759766,0.0016363191,0.0,-2.1594113945960998,0.3,-0.0030923554790206254,0.0003,3950,273.5187072753906,-0.4881805181503296
15,37,401.70212765957444,9472,597,200.0,2096.2174743652345,0.0021920546,0.0,-2.0601078987121584,0.3,-0.0053602617233991625,0.0003,3960,1047.51416015625,0.3813163638114929
16,38,417.2916666666667,9728,596,200.0,2566.0227172851564,0.00093652424,0.0,-2.1584108591079714,0.3,-0.0017370472429320215,0.0003,3970,1226.6094970703125,0.19475150108337402
16,39,412.6530612244898,9984,596,200.0,3013.6364013671873,0.00015487173,0.0,-2.095193326473236,0.3,-0.0011686565587297082,0.0003,3980,1421.9423828125,0.417061984539032
17,40,417.6470588235294,10240,597,200.0,1442.3498779296874,0.004469324,0.0,-2.0730041027069093,0.3,-0.008367009880021214,0.0003,3990,648.8446655273438,0.4356779456138611
0,1,200.0,256,767,200.0,2857.8121948242188,0.0018070235,0.0,-2.0723071694374084,0.3,0.00021379650570452213,0.0003,4000,1116.975830078125,0.35771656036376953
0,2,440.0,512,686,200.0,1768.386767578125,0.0032412168,0.0,-1.9983521759510041,0.3,-0.00499773386400193,0.0003,4010,916.8196411132812,0.5005801916122437
1,3,230.0,768,660,200.0,2517.294567871094,0.008123051,0.02421875,-1.9337709307670594,0.3,-0.013195095444098115,0.0003,4020,991.6500244140625,0.2630673050880432
1,4,170.0,1024,632,200.0,3006.6123291015624,0.001056588,0.0,-2.00005219578743,0.3,-0.0020311538130044935,0.0003,4030,1548.3663330078125,-0.09892141819000244
2,5,113.33333333333333,1280,623,200.0,1305.6626770019532,0.0045470847,0.008984375,-1.9788915693759919,0.3,-0.007940851803869008,0.0003,4040,705.1805419921875,0.40366196632385254
2,6,221.42857142857142,1536,612,200.0,1675.4151184082032,0.005715996,0.001953125,-1.9509209871292115,0.3,-0.0041658514179289344,0.0003,4050,888.8489379882812,0.39783698320388794
2,7,197.5,1792,606,200.0,2399.1297607421875,0.0014756045,0.0,-1.9609142005443574,0.3,-0.004721665591932833,0.0003,4060,1146.9788818359375,0.29065263271331787
3,8,264.0,2048,603,200.0,2177.6881774902345,0.00060258806,0.0,-1.9549453675746917,0.3,-0.0016188531881198287,0.0003,4070,995.4783935546875,0.4728125333786011
3,9,231.8181818181818,2304,601,200.0,2464.1637329101563,0.0033279103,0.0,-2.017535352706909,0.3,-0.007534485822543502,0.0003,4080,1470.9613037109375,0.3342592120170593
4,10,229.16666666666666,2560,599,200.0,1662.1253845214844,0.00751217,0.00703125,-2.0189792096614836,0.3,-0.0066628863103687765,0.0003,4090,869.1099853515625,0.481195867061615
4,11,287.14285714285717,2816,597,200.0,1569.2813537597656,0.020519206,0.042578125,-2.0270966231822967,0.3,-0.01359095093794167,0.0003,4100,812.6708984375,0.5821568965911865
5,12,280.0,3072,594,200.0,2270.4981323242187,0.009518168,0.02265625,-1.9811073780059814,0.3,-0.010750418109819294,0.0003,4110,1299.180419921875,0.4502209424972534
5,13,256.875,3328,592,200.0,2541.6528076171876,0.0062430985,0.01015625,-2.0001994013786315,0.3,-0.007520863157697022,0.0003,4120,1197.744140625,0.027799010276794434
6,14,252.94117647058823,3584,594,200.0,1870.0194396972656,0.005779246,0.001953125,-1.8003111839294434,0.3,-0.006515821302309632,0.0003,4130,916.1676025390625,0.16336983442306519
6,15,272.10526315789474,3840,594,200.0,2222.529656982422,0.0027712982,0.0,-2.041492450237274,0.3,-0.0036589180817827582,0.0003,4140,992.3508911132812,0.543563187122345
6,16,290.5,4096,596,200.0,2777.1381225585938,0.006664171,0.006640625,-2.0052179515361788,0.3,-0.008937340858392418,0.0003,4150,1500.70166015625,0.3306780457496643
7,17,320.4761904761905,4352,598,200.0,2234.061071777344,0.004320256,0.006640625,-1.8091528236865997,0.3,-0.005203098920173943,0.0003,4160,1285.878173828125,0.39340490102767944
7,18,307.39130434782606,4608,599,200.0,2426.890997314453,0.004247552,0.00078125,-1.9476433098316193,0.3,-0.00942485872656107,0.0003,4170,1173.1717529296875,0.403403103351593
8,19,330.4166666666667,4864,599,200.0,1653.5322387695312,0.0040331576,0.0,-1.874228948354721,0.3,-0.003823708673007786,0.0003,4180,594.7071533203125,0.08109486103057861
8,20,354.4,5120,599,200.0,2406.5846557617188,0.0041439235,0.0,-1.8600486814975739,0.3,-0.004549275292083621,0.0003,4190,1076.9815673828125,0.4243522882461548
8,21,344.61538461538464,5376,602,200.0,2411.6088806152343,0.005596585,0.0078125,-1.883955818414688,0.3,-0.00891148061491549,0.0003,4200,1223.9910888671875,0.3444335460662842
9,22,356.7857142857143,5632,602,200.0,887.7405685424804,0.0018015399,0.000390625,-1.9679829120635985,0.3,0.0037036138586699963,0.0003,4210,481.58343505859375,0.5133925676345825
9,23,356.55172413793105,5888,601,200.0,3660.5975708007813,0.006807383,0.0109375,-1.969924384355545,0.3,-0.01148617030121386,0.0003,4220,1878.3626708984375,0.12152129411697388
